Record ID,Article Title,Summary,Source Name,Source Domain,Canonical URL,Published At,Author,Categories,Event Cluster ID,Source URL
news:b3c46cf7e8c9e2f1,"Inside NVIDIA’s cuDNN Graph API: Fusion, Autotuning, and Plan Reuse with cuDNN Frontend","Learn how to leverage NVIDIA’s cuDNN Frontend Graph API to build custom kernel fusions, autotuning engine configurations, FP8-style epilogues, scaled dot-product attention, dynamic shapes, and CUDA graph captures. This practical tutorial demonstrates how to optimize deep learning computations directly below framework abstractions while validating results against PyTorch The post Inside NVIDIA’s cuDNN Graph API: Fusion, Autotuning, and Plan Reuse with cuDNN Frontend appeared first on MarkTechPost",MarkTechPost AI News,marktechpost.com,https://marktechpost.com/2026/09/15/inside-nvidias-cudnn-graph-api-fusion-autotuning-and-plan-reuse-with-cudnn-frontend,2026-09-15T21:37:11Z,Sana Hassan,AI Models | AI Hardware | Developer Tools | Companies,cluster:ev-338,https://www.marktechpost.com/2026/09/15/inside-nvidias-cudnn-graph-api-fusion-autotuning-and-plan-reuse-with-cudnn-frontend/
news:d83ba7c4df2b3e3a,Google Releases Gemini 3.8 Live and 3.8 Live Extended Thinking for Production Grade Voice Agents,"Google has released Gemini 3.8 Live and Gemini 3.8 Live Extended Thinking, its most advanced live dialogue models to date. The models execute tools and API calls in the background while the conversation keeps flowing, process live visual inputs, and switch between 97 languages mid conversation. Extended Thinking ranks #1 on Artificial Analysis' Speech to Speech Quality Index with 82.6 and scores 97.7% on Big Bench Audio. Both are available today in the Gemini API and Google AI Studio at $0.005/m",MarkTechPost AI News,marktechpost.com,https://marktechpost.com/2026/09/15/google-releases-gemini-3-8-live-and-3-8-live-extended-thinking-for-production-grade-voice-agents,2026-09-15T20:53:09Z,Asif Razzaq,AI Models | Developer Tools | Companies | Policy & Security,cluster:ev-339,https://www.marktechpost.com/2026/09/15/google-releases-gemini-3-8-live-and-3-8-live-extended-thinking-for-production-grade-voice-agents/
news:d974671a14da2f31,Meta Introduces ZGateway: A Stateless Proxy Tier That Unifies ZippyDB Traffic and Handles Over 1 Billion Operations Per Second,"Meta engineering team introduced ZGateway, a proxy tier that now sits between client applications and ZippyDB, the Meta&#8217;s most widely used key value store. ZippyDB backs product metadata, counters, and configuration at billions of operations per second. ZGateway started as a fix for connection sprawl across more than a million client hosts and grew into [&#8230;] The post Meta Introduces ZGateway: A Stateless Proxy Tier That Unifies ZippyDB Traffic and Handles Over 1 Billion Operations Per",MarkTechPost AI News,marktechpost.com,https://marktechpost.com/2026/09/14/meta-introduces-zgateway-a-stateless-proxy-tier-that-unifies-zippydb-traffic-and-handles-over-1-billion-operations-per-second,2026-09-15T04:28:29Z,Michal Sutter,Companies,cluster:ev-340,https://www.marktechpost.com/2026/09/14/meta-introduces-zgateway-a-stateless-proxy-tier-that-unifies-zippydb-traffic-and-handles-over-1-billion-operations-per-second/
news:f2a07eaa6fb2d87d,Best Practices for Building the AI Development Platform in Government,"By John P. Desmond, AI Trends Editor The AI stack defined by Carnegie Mellon University is fundamental to the approach being taken by the US Army for its AI development platform efforts, according to Isaac Faber, Chief Data Scientist at the US Army AI Integration Center, speaking at the AI World Government event held in-person and virtually [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-world-government/best-practices-for-building-the-ai-development-platform-in-government,2021-10-28T23:20:17Z,Allison Proffitt,General AI,cluster:ev-341,https://www.aitrends.com/ai-world-government/best-practices-for-building-the-ai-development-platform-in-government/
news:62b6e74ed07753f0,"Advance Trustworthy AI and ML, and Identify Best Practices for Scaling AI","By John P. Desmond, AI Trends Editor Advancing trustworthy AI and machine learning to mitigate agency risk is a priority for the US Department of Energy (DOE), and identifying best practices for implementing AI at scale is a priority for the US General Services Administration (GSA). That’s what attendees learned in two sessions at the AI [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-world-government/advance-trustworthy-ai-and-ml-and-identify-best-practices-for-scaling-ai,2021-10-28T23:19:58Z,Allison Proffitt,General AI,cluster:ev-342,https://www.aitrends.com/ai-world-government/advance-trustworthy-ai-and-ml-and-identify-best-practices-for-scaling-ai/
news:ba64d0fc0dd2fc53,Promise and Perils of Using AI for Hiring: Guard Against Data Bias,"By AI Trends Staff While AI in hiring is now widely used for writing job descriptions, screening candidates, and automating interviews, it poses a risk of wide discrimination if not implemented carefully. That was the message from Keith Sonderling, Commissioner with the US Equal Opportunity Commision, speaking at the AI World Government event held live and virtually in [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-world-government/promise-and-perils-of-using-ai-for-hiring-guard-against-data-bias,2021-10-28T23:18:48Z,Allison Proffitt,General AI,cluster:ev-343,https://www.aitrends.com/ai-world-government/promise-and-perils-of-using-ai-for-hiring-guard-against-data-bias/
news:db6b4694c3287679,Predictive Maintenance Proving Out as Successful AI Use Case,"By John P. Desmond, AI Trends Editor More companies are successfully exploiting predictive maintenance systems that combine AI and IoT sensors to collect data that anticipates breakdowns and recommends preventive action before break or machines fail, in a demonstration of an AI use case with proven value. This growth is reflected in optimistic market forecasts. [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/predictive-analytics/predictive-maintenance-proving-out-as-successful-ai-use-case,2021-10-28T22:10:19Z,Allison Proffitt,General AI,cluster:ev-344,https://www.aitrends.com/predictive-analytics/predictive-maintenance-proving-out-as-successful-ai-use-case/
news:7b98f17c8d5ab0d7,Novelty In The Game Of Go Provides Bright Insights For AI And Autonomous Vehicles,"By Lance Eliot, the AI Trends Insider We already expect that humans to exhibit flashes of brilliance. It might not happen all the time, but the act itself is welcomed and not altogether disturbing when it occurs. What about when Artificial Intelligence (AI) seems to display an act of novelty? Any such instance is bound to get our attention; [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-insider/novelty-in-the-game-of-go-provides-bright-insights-for-ai-and-autonomous-vehicles,2021-10-28T21:49:47Z,Allison Proffitt,General AI,cluster:ev-345,https://www.aitrends.com/ai-insider/novelty-in-the-game-of-go-provides-bright-insights-for-ai-and-autonomous-vehicles/
news:31a98fce813eb9d8,Getting Government AI Engineers to Tune into AI Ethics Seen as Challenge,"By John P. Desmond, AI Trends Editor Engineers tend to see things in unambiguous terms, which some may call Black and White terms, such as a choice between right or wrong and good and bad. The consideration of ethics in AI is highly nuanced, with vast gray areas, making it challenging for AI software engineers to [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-world-government/getting-government-ai-engineers-to-tune-into-ai-ethics-seen-as-challenge,2021-10-21T21:02:24Z,Allison Proffitt,General AI,cluster:ev-346,https://www.aitrends.com/ai-world-government/getting-government-ai-engineers-to-tune-into-ai-ethics-seen-as-challenge/
news:cbda5df2679a4ab4,Digital Natives Seen Having Advantages as Part of Government AI Engineering Teams,"By John P. Desmond, AI Trends Editor AI is more accessible to young people in the workforce who grew up as ‘digital natives’ with Alexa and self-driving cars as part of the landscape, giving them expectations grounded in their experience of what is possible. That idea set the foundation for a panel discussion at AI World [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-world-government/digital-natives-seen-having-advantages-as-part-of-government-ai-engineering-teams,2021-10-21T20:52:34Z,Allison Proffitt,General AI,cluster:ev-347,https://www.aitrends.com/ai-world-government/digital-natives-seen-having-advantages-as-part-of-government-ai-engineering-teams/
news:00d943612ebbf1e2,How Accountability Practices Are Pursued by AI Engineers in the Federal Government,"By John P. Desmond, AI Trends Editor Two experiences of how AI developers within the federal government are pursuing AI accountability practices were outlined at the AI World Government event held virtually and in-person this week in Alexandria, Va. Taka Ariga, chief data scientist and director at the US Government Accountability Office, described an AI accountability framework he uses within his agency [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-world-government/how-accountability-practices-are-pursued-by-ai-engineers-in-the-federal-government,2021-10-21T20:34:39Z,Allison Proffitt,Developer Tools,cluster:ev-348,https://www.aitrends.com/ai-world-government/how-accountability-practices-are-pursued-by-ai-engineers-in-the-federal-government/
news:5256e3a45bf00dcc,Startup: AssemblyAI Represents New Generation Speech Recognition,"By AI Trends Staff Advances in the AI behind speech recognition are driving growth in the market, attracting venture capital and funding startups, posing challenges to established players. The growing acceptance and use of speech recognition devices are driving the market, which according to an estimate by Meticulous Research is expected to reach $26.8 billion [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/speech-recognition/startup-assemblyai-represents-new-generation-speech-recognition,2021-10-21T20:07:10Z,Allison Proffitt,General AI,cluster:ev-349,https://www.aitrends.com/speech-recognition/startup-assemblyai-represents-new-generation-speech-recognition/
news:60f8eb90b59a1833,Pursuit of Autonomous Cars May Pose Risk of AI Tapping Forbidden Knowledge,"By Lance Eliot, the AI Trends Insider Are there things that we must not know? This is an age-old question. Some assert that there is the potential for knowledge that ought to not be known. In other words, there are ideas, concepts, or mental formulations that should we become aware of that knowledge it could be [&#8230;]",AI Trends News,aitrends.com,https://aitrends.com/ai-insider/pursuing-autonomous-cars-raises-anguish-on-surfacing-taboo-ai-forbidden-fruit,2021-10-21T19:42:30Z,Allison Proffitt,General AI,cluster:ev-350,https://www.aitrends.com/ai-insider/pursuing-autonomous-cars-raises-anguish-on-surfacing-taboo-ai-forbidden-fruit/
news:a896ee25a08861e6,"SD Times News Roundup — Sept. 16, 2026: SmartBear, Anthropic, VerseBlocks","SmartBear’s BearQ Agent Powers Autonomous Testing in Jira BearQ is a new assignable testing agent in Jira that autonomously tests agentic software development. BearQ, is now available as an assignable agent in Atlassian. &#8220;Jira is where work gets defined, and assignable agents help carry it out across the SDLC,&#8221; said Alan Braun, Head of Product... &#8230; continue reading The post SD Times News Roundup &#8212; Sept. 16, 2026: SmartBear, Anthropic, VerseBlocks appeared first on SD Time",SD Times Software & AI,sdtimes.com,https://sdtimes.com/ai/sd-times-news-roundup-sept-16-2026-smartbear-anthropic-verseblocks,2026-09-16T20:00:35Z,SD Times,Agents | Companies,cluster:ev-351,https://sdtimes.com/ai/sd-times-news-roundup-sept-16-2026-smartbear-anthropic-verseblocks/
news:9b97195f2df4b1fc,Sustaining Package Registries: Why Enterprise Support Is Essential,"In a joint statement backed by the Open Source Security Foundation (OpenSSF), major technology leaders including Arm, Datadog, Dell Technologies, Ericsson, GitHub, Google, IBM, Kusari, Microsoft, Red Hat, Rust Foundation, and Sonatype have recognized that the current funding model for public package registries is no longer sustainable. As rapid artificial intelligence adoption reshapes software development... &#8230; continue reading The post Sustaining Package Registries: Why Enterprise Support",SD Times Software & AI,sdtimes.com,https://sdtimes.com/open-source/sustaining-package-registries-why-enterprise-support-is-essential,2026-09-16T17:47:33Z,David Rubinstein,AI Models | Companies | Policy & Security,cluster:ev-352,https://sdtimes.com/open-source/sustaining-package-registries-why-enterprise-support-is-essential/
news:4c2c9f0b561b8d76,Oracle rolls out Java 27 for modern applications,"AI integration paths, API behaviors and alignment of the Java ecosystem are among the improvements being introduced today in Java 27. Donald Smith, VP of Product Management in the Java Platform Group, told SD Times that at Oracle, &#8220;we focus on putting innovation at the tip, so the latest versions of the JDK is where... &#8230; continue reading The post Oracle rolls out Java 27 for modern applications appeared first on SD Times .",SD Times Software & AI,sdtimes.com,https://sdtimes.com/java/oracle-rolls-out-java-27-for-modern-applications,2026-09-15T14:30:48Z,David Rubinstein,Developer Tools | Policy & Security,cluster:ev-353,https://sdtimes.com/java/oracle-rolls-out-java-27-for-modern-applications/
news:f4c1db931aab3926,Secure Code Warrior Launches Citizen AI Cybersecurity Training,"Secure Code Warrior, a leader in AI software governance and developer security upskilling, today announced Citizen AI by Secure Code Warrior, a new AI literacy program designed specifically for non-developer employees to help organizations build a workforce ready for responsible AI adoption. Citizen AI helps organizations reduce AI-related human risk, support broader enterprise AI governance... &#8230; continue reading The post Secure Code Warrior Launches Citizen AI Cybersecurity Training appea",SD Times Software & AI,sdtimes.com,https://sdtimes.com/software-development/61181,2026-09-15T13:00:58Z,SD Times Newswire,Policy & Security,cluster:ev-354,https://sdtimes.com/software-development/61181/
news:5853482882ccad73,The Hidden Risk in Self-Healing Test Automation: A Governance Blueprint for Digital Banking,"A test failed. No one even realizes it, but thanks to an AI-powered self-healing tool the failed locator is replaced and the pipeline becomes green again. So far, all was expected from such tool for many development teams. However, in some cases, such approach can cause real defects to become a part of the application... &#8230; continue reading The post The Hidden Risk in Self-Healing Test Automation: A Governance Blueprint for Digital Banking appeared first on SD Times .",SD Times Software & AI,sdtimes.com,https://sdtimes.com/software-testing/the-hidden-risk-in-self-healing-test-automation-a-governance-blueprint-for-digital-banking,2026-09-15T12:05:48Z,Self-healing tools,Policy & Security,cluster:ev-355,https://sdtimes.com/software-testing/the-hidden-risk-in-self-healing-test-automation-a-governance-blueprint-for-digital-banking/
news:4bfea177faed2624,Vibe code cleanup is measuring the wrong thing,"The rapid adoption of vibe coding has laid the foundation for a new market: vibe code cleanup. Because it is an emerging market, there’s a lot to unpack here. How do we approach the cleanup process? Can we use AI to help, or does that defeat the purpose? And crucially, how do we measure the... &#8230; continue reading The post Vibe code cleanup is measuring the wrong thing appeared first on SD Times .",SD Times Software & AI,sdtimes.com,https://sdtimes.com/vibe-coding/vibe-code-cleanup-is-measuring-the-wrong-thing,2026-09-14T19:11:07Z,Konstantin Klyagin,General AI,cluster:ev-356,https://sdtimes.com/vibe-coding/vibe-code-cleanup-is-measuring-the-wrong-thing/
news:4daf5e430368d09e,"Broadcom Unveils AAI v26, Bringing Financial Accountability and AI-Driven Insights to Workload Automation","Broadcom today announced the general availability of Automation Analytics &#38; Intelligence (AAI) v26, giving IT and finance leaders the tools to manage workload automation as a transparent, measurable business service. AAI v26 introduces precise cost attribution and chargeback reporting, a natural-language interface for exploring operational data, and frontier AI-led security scan-and-remediate process, alongside expanded support for... &#8230; continue reading The post Broadcom Unveils AAI v2",SD Times Software & AI,sdtimes.com,https://sdtimes.com/data-analytics/broadcom-unveils-aai-v26-bringing-financial-accountability-and-ai-driven-insights-to-workload-automation,2026-09-14T18:32:24Z,Workload analytics,Policy & Security,cluster:ev-357,https://sdtimes.com/data-analytics/broadcom-unveils-aai-v26-bringing-financial-accountability-and-ai-driven-insights-to-workload-automation/
news:f20f7a50515aed37,Blitzy launches sandbox offering free autonomous software development for enterprise codebases,"Enterprise autonomous software development platform Blitzy today announced the launch of the Blitzy Sandbox, a trial environment that allows organizations to evaluate the platform on their own software estates at no cost. The offering enables eligible enterprises to ingest up to 1 million lines of code and generate up to 25,000 lines of forward-engineered, end-to-end... &#8230; continue reading The post Blitzy launches sandbox offering free autonomous software development for enterprise codebase",SD Times Software & AI,sdtimes.com,https://sdtimes.com/software-development/blitzy-launches-sandbox-offering-free-autonomous-software-development-for-enterprise-codebases,2026-09-14T16:45:18Z,David Rubinstein,General AI,cluster:ev-358,https://sdtimes.com/software-development/blitzy-launches-sandbox-offering-free-autonomous-software-development-for-enterprise-codebases/
news:d8de75f0f8c70b48,Why 90% Code Coverage Doesn’t Mean Your Tests Are Good,"Ask almost any development team how they measure the quality of their test suite, and one answer appears almost immediately: code coverage. It appears in virtually every continuous integration pipeline, is enforced through quality gates, and is often treated as a key indicator of engineering maturity. Development teams celebrate reaching 90 or even 100 percent... &#8230; continue reading The post Why 90% Code Coverage Doesn&#8217;t Mean Your Tests Are Good appeared first on SD Times .",SD Times Software & AI,sdtimes.com,https://sdtimes.com/software-testing/why-90-code-coverage-doesnt-mean-your-tests-are-good,2026-09-11T17:22:20Z,Eli Lopian,General AI,cluster:ev-359,https://sdtimes.com/software-testing/why-90-code-coverage-doesnt-mean-your-tests-are-good/
news:32afe2d53960523d,Citizen Developers Are the New Enterprise Threat Vector. So Why Is Nobody Warning Them?,"Organizations are missing a big target when developing governance and developer training programs for AI-assisted software development. Those efforts still largely focus on professional developers, a reasonable position given the dramatic changes agentic AI is bringing to the software development lifecycle (SDLC), which is itself evolving into the agentic development lifecycle (ADLC). But the fastest-growing... &#8230; continue reading The post Citizen Developers Are the New Enterprise Threat Ve",SD Times Software & AI,sdtimes.com,https://sdtimes.com/developer-training/citizen-developers-are-the-new-enterprise-threat-vector-so-why-is-nobody-warning-them,2026-09-10T19:31:49Z,Pieter Danhieux,Policy & Security,cluster:ev-360,https://sdtimes.com/developer-training/citizen-developers-are-the-new-enterprise-threat-vector-so-why-is-nobody-warning-them/
news:db416b97042573af,Why You Think Like a Bayesian but Were Taught Like a Frequentist,"From a chocolate bar with no price tag to a marketing mix model in PyMC, and the 200-year-old integral that stood in between. The post Why You Think Like a Bayesian but Were Taught Like a Frequentist appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/why-you-think-like-a-bayesian-but-were-taught-like-a-frequentist,2026-09-17T12:30:01Z,Spyros Georgopoulos,AI Models,cluster:ev-361,https://towardsdatascience.com/why-you-think-like-a-bayesian-but-were-taught-like-a-frequentist/
news:22ecbc626798f20e,When Does Graph RAG Actually Add Value? A Hands-On Experiment,"I built four AI retrieval architectures on a laptop and benchmarked them against the same set of documents and questions. Here’s what the results taught me about the trade-offs between plain RAG, graph RAG, and simply putting everything into a frontier model’s context window. The post When Does Graph RAG Actually Add Value? A Hands-On Experiment appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/when-does-graph-rag-actually-add-value-a-hands-on-experiment,2026-09-17T11:00:02Z,Arijit Ghoshal,AI Models | Generative AI,cluster:ev-362,https://towardsdatascience.com/when-does-graph-rag-actually-add-value-a-hands-on-experiment/
news:200af83f59bd23ce,How to Make Linear Regression Survive Outliers,"Robust Estimation Series: comparing classical and modern robust estimators through theory, code, and experiments The post How to Make Linear Regression Survive Outliers appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/how-to-make-linear-regression-survive-outliers,2026-09-16T15:30:01Z,"Aamir Hussain Chughtai, PhD",General AI,cluster:ev-363,https://towardsdatascience.com/how-to-make-linear-regression-survive-outliers/
news:cc7d4c3663c6cec5,Silent Broadcasting Can Ruin Your Model,PyTorch and TensorFlow tensor broadcasting: how silent shape errors cause difficult-to-debug machine learning bugs The post Silent Broadcasting Can Ruin Your Model appeared first on Towards Data Science .,Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/silent-broadcasting-can-ruin-your-model,2026-09-16T14:00:01Z,Sam Black,AI Models | Developer Tools,cluster:ev-364,https://towardsdatascience.com/silent-broadcasting-can-ruin-your-model/
news:19153a5d4ef1d1fe,The KV Cache Tax: Why Inference Servers Run Out of Memory Before Compute,"A VRAM budget formula for LLM serving, and three optimization strategies mapped to the traffic patterns that trigger the OOM. The post The KV Cache Tax: Why Inference Servers Run Out of Memory Before Compute appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/the-kv-cache-tax-why-inference-servers-run-out-of-memory-before-compute,2026-09-16T12:30:02Z,Mostafa Ibrahim,AI Models,cluster:ev-365,https://towardsdatascience.com/the-kv-cache-tax-why-inference-servers-run-out-of-memory-before-compute/
news:81778cdc32da9485,The N Squared Pizza Problem,What ordering and not eating a large pizza tells us about ML memory management The post The N Squared Pizza Problem appeared first on Towards Data Science .,Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/the-n-squared-pizza-problem,2026-09-16T11:00:02Z,Daniel Miller,General AI,cluster:ev-366,https://towardsdatascience.com/the-n-squared-pizza-problem/
news:db7c6a6c20ac406f,Reparameterization Tricks: Variance Reduction by Smarter Gradients,"How moving randomness outside the computation graph turns noisy gradient estimators into low-variance, differentiable ones The post Reparameterization Tricks: Variance Reduction by Smarter Gradients appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/reparameterization-tricks-variance-reduction-by-smarter-gradients,2026-09-15T15:30:02Z,Ananya Bhattacharyya,General AI,cluster:ev-367,https://towardsdatascience.com/reparameterization-tricks-variance-reduction-by-smarter-gradients/
news:95ee4e8ce0dc6df8,How to Build Consistent Designs with Claude Code,Keep your apps looking professional with Claude Code design skills The post How to Build Consistent Designs with Claude Code appeared first on Towards Data Science .,Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/how-to-build-consistent-designs-with-claude-code,2026-09-15T14:00:01Z,Eivind Kjosbakken,AI Models,cluster:ev-368,https://towardsdatascience.com/how-to-build-consistent-designs-with-claude-code/
news:c09b2ba254b302f8,Seizing the Moment: The Hidden Silhouette of Data,"How statistical moments connect the mean, the variance, and higher powers of a distribution The post Seizing the Moment: The Hidden Silhouette of Data appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/seizing-the-moment-the-hidden-silhouette-of-data,2026-09-15T12:30:01Z,Aniruddha Karajgi,General AI,cluster:ev-369,https://towardsdatascience.com/seizing-the-moment-the-hidden-silhouette-of-data/
news:19e1e6de014afb73,How Many Labeled Examples Does a Text Classifier Actually Need? I Measured It.,"Before reaching for an LLM API on every classification problem, it's worth knowing what a decades-old baseline can already do with the labeled data you have — and exactly how much more data buys you. The post How Many Labeled Examples Does a Text Classifier Actually Need? I Measured It. appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/how-many-labeled-examples-does-a-text-classifier-actually-need-i-measured-it,2026-09-15T11:00:01Z,Himanshu Sharma,AI Models | Developer Tools,cluster:ev-370,https://towardsdatascience.com/how-many-labeled-examples-does-a-text-classifier-actually-need-i-measured-it/
news:d01255b35885cd46,Your Model’s MSE Is Lying to You,First in a series on probabilistic forecasting for physical signals. Next: what happens when you roll the forecast forward more than one step. The post Your Model’s MSE Is Lying to You appeared first on Towards Data Science .,Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/your-models-mse-is-lying-to-you,2026-09-14T19:30:01Z,Waleed Esmail,AI Models,cluster:ev-371,https://towardsdatascience.com/your-models-mse-is-lying-to-you/
news:06b7ef37e1bdcb02,When to Use One Model and When to Use a Team of Agents,"When Codex is the right shape for the problem, when Claude Code is, and how I split 5 specialist agents between them on dense AI capacity work. The post When to Use One Model and When to Use a Team of Agents appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/when-to-use-one-model-and-when-to-use-a-team-of-agents,2026-09-14T17:52:20Z,Naveen Goel,AI Models,cluster:ev-372,https://towardsdatascience.com/when-to-use-one-model-and-when-to-use-a-team-of-agents/
news:c189872013255e11,Graph Engineering for AI Agents: From Prompts and Loops to Workflows,"A viral debate over loops versus graphs points to a bigger shift in how we build AI systems. Here’s what graph engineering actually means, how it differs from prompt, context, and loop engineering, and why it matters. The post Graph Engineering for AI Agents: From Prompts and Loops to Workflows appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/graph-engineering-for-ai-agents-from-prompts-and-loops-to-workflows,2026-09-14T12:30:01Z,Nhu Hoang,Generative AI,cluster:ev-373,https://towardsdatascience.com/graph-engineering-for-ai-agents-from-prompts-and-loops-to-workflows/
news:d7b953c05e78339b,From Static to Dynamic Skills: A Different Model for Agent Knowledge,"Why the skill-inflation panic is aimed at the wrong thing, and what it costs to make agent knowledge a build artifact instead of a file. The post From Static to Dynamic Skills: A Different Model for Agent Knowledge appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/from-static-to-dynamic-skills-a-different-model-for-agent-knowledge,2026-09-14T11:00:01Z,Tomer Mesika,AI Models | Agents,cluster:ev-374,https://towardsdatascience.com/from-static-to-dynamic-skills-a-different-model-for-agent-knowledge/
news:f1c1dc02b0ac3f85,Your Model Isn't Done Until Someone Else Can Call It,"Building a FastAPI endpoint for churn prediction, and everything that broke between ""it runs"" and ""it's live"" The post Your Model Isn't Done Until Someone Else Can Call It appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/your-model-isnt-done-until-someone-else-can-call-it,2026-09-13T15:00:01Z,Ibrahim Salami,AI Models,cluster:ev-375,https://towardsdatascience.com/your-model-isnt-done-until-someone-else-can-call-it/
news:8aef9a25cbb523c5,Your AI Adoption Lift Is a Selection Effect,"A practitioner's guide to estimating what an opt-in AI feature actually did, when nobody randomized it. The post Your AI Adoption Lift Is a Selection Effect appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/your-ai-adoption-lift-is-a-selection-effect,2026-09-13T12:00:02Z,William Gieng,General AI,cluster:ev-376,https://towardsdatascience.com/your-ai-adoption-lift-is-a-selection-effect/
news:0ef8790651c78e6c,"One Capital Letter Was Silently Breaking My AI Support Bot, and It Wasn't in the New Model","A real Weave project that regression-tests three OpenAI models against the exact reply format your app depends on. The post One Capital Letter Was Silently Breaking My AI Support Bot, and It Wasn't in the New Model appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/one-capital-letter-was-silently-breaking-my-ai-support-bot-and-it-wasnt-in-the-new-model,2026-09-12T14:00:02Z,Abdullahi Dattijo,AI Models | Companies,cluster:ev-377,https://towardsdatascience.com/one-capital-letter-was-silently-breaking-my-ai-support-bot-and-it-wasnt-in-the-new-model/
news:9dab12a6e4d2a8d3,Stop Managing Alarms: An Incident-First Blueprint for Telecom AIOps,"What large operators can teach us about turning alert fatigue into faster, safer service assurance The post Stop Managing Alarms: An Incident-First Blueprint for Telecom AIOps appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/stop-managing-alarms-an-incident-first-blueprint-for-telecom-aiops,2026-09-12T11:00:02Z,Amir Hossein Karami,General AI,cluster:ev-378,https://towardsdatascience.com/stop-managing-alarms-an-incident-first-blueprint-for-telecom-aiops/
news:6d52bf37f7a46031,Coding Agents Don't Need Longer History — They Need Intent Continuity,"I built a system that automatically discovers, verifies, and applies relevant requirements from earlier interactions without asking the user where they came from. The post Coding Agents Don't Need Longer History — They Need Intent Continuity appeared first on Towards Data Science .",Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/coding-agents-dont-need-longer-history-they-need-intent-continuity,2026-09-11T15:30:01Z,Emmimal P Alexander,General AI,cluster:ev-379,https://towardsdatascience.com/coding-agents-dont-need-longer-history-they-need-intent-continuity/
news:6f7bcd59c21d0d62,Software Design in the Age of AI,Why AI coding makes software design more important The post Software Design in the Age of AI appeared first on Towards Data Science .,Towards Data Science Feed,towardsdatascience.com,https://towardsdatascience.com/software-design-in-the-age-of-ai,2026-09-11T14:00:02Z,Devesh Rajadhyax,General AI,cluster:ev-380,https://towardsdatascience.com/software-design-in-the-age-of-ai/
news:b65e71fb48f0664c,"Oracle says AI will save it from the SaaSpocalypse, not bring it on","It’s a better interface, can speed installations, and drives IaaS sales too",The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/09/11/oracle-says-ai-will-save-it-from-the-saaspocalypse-not-bring-it-on/5295736,2026-09-11T02:43:10Z,,General AI,cluster:ev-381,https://www.theregister.com/software/2026/09/11/oracle-says-ai-will-save-it-from-the-saaspocalypse-not-bring-it-on/5295736
news:87e8a53282aeea5e,Microsoft goes after Salesforce and ERP users with AI-powered converter,"Ironically, this idea lands as Salesforce is struggling to sell its own AI",The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/09/10/microsoft-goes-after-salesforce-and-erp-users-with-ai-powered-converter/5295428,2026-09-10T04:53:32Z,,Companies,cluster:ev-382,https://www.theregister.com/software/2026/09/10/microsoft-goes-after-salesforce-and-erp-users-with-ai-powered-converter/5295428
news:082d6a922f45f08a,Another Microsoft team admits it’s struggling to handle flood of AI-generated code,Increase in vibe-coded browser extensions sees Edge team automate quality assessments,The Register Biting Tech News,theregister.com,https://theregister.com/software/2026/09/09/another-microsoft-team-admits-its-struggling-to-handle-flood-of-ai-generated-code/5295185,2026-09-09T06:34:21Z,,Companies,cluster:ev-383,https://www.theregister.com/software/2026/09/09/another-microsoft-team-admits-its-struggling-to-handle-flood-of-ai-generated-code/5295185
